start_t,stop_t,server_id,player_a,player_b,key,meta,count
40320, 40321, 4fe339901dbf9d0d7500003d, 006a1faee1bb2d04752ba905b3ab0cc09eac3f00, , BlockBreak, GRASS, 2
40320, 40321, 4fe339901dbf9d0d7500003d, 006a1faee1bb2d04752ba905b3ab0cc09eac3f00, , BlockPlace, GRASS, 2
40320, 40321, 4fe339901dbf9d0d7500003d, 006a1faee1bb2d04752ba905b3ab0cc09eac3f00, , Kicks, , 1
40320, 40321, 4fe339901dbf9d0d7500003d, 1891779b0c3c60254ef405c315d30f5f5a118361, , BlockBreak, GLASS, 2
40320, 40321, 4fe339901dbf9d0d7500003d, 1891779b0c3c60254ef405c315d30f5f5a118361, , BlockBreak, SMOOTH_BRICK, 2
40320, 40321, 4fe339901dbf9d0d7500003d, 2804bb2f4e5a5274a158164ad3e4f1d57da153b6, , BlockBreak, GLASS, 7
40320, 40321, 4fe339901dbf9d0d7500003d, 2804bb2f4e5a5274a158164ad3e4f1d57da153b6, , BlockBreak, GLOWSTONE, 2
40320, 40321, 4fe339901dbf9d0d7500003d, 2804bb2f4e5a5274a158164ad3e4f1d57da153b6, , BlockPlace, GLASS, 5
40320, 40321, 4fe339901dbf9d0d7500003d, 2804bb2f4e5a5274a158164ad3e4f1d57da153b6, , BlockPlace, GLOWSTONE, 3
40320, 40321, 4fe339901dbf9d0d7500003d, 397afb62790ae46a0ec986bb1e730f240ec630dd, , BlockPlace, SAND, 3
40320, 40321, 4fe339901dbf9d0d7500003d, 57a57525fba7b456e0c8fc0d9733e28a0c5bf5f9, , BlockBreak, GLASS, 1
40320, 40321, 4fe339901dbf9d0d7500003d, 57a57525fba7b456e0c8fc0d9733e28a0c5bf5f9, , BlockBreak, SMOOTH_BRICK, 1
40320, 40321, 4fe339901dbf9d0d7500003d, 57a57525fba7b456e0c8fc0d9733e28a0c5bf5f9, , BlockPlace, GLASS, 2
40320, 40321, 4fe339901dbf9d0d7500003d, 57a57525fba7b456e0c8fc0d9733e28a0c5bf5f9, , BlockPlace, OTHER, 1
40320, 40321, 4fe339901dbf9d0d7500003d, 6fa134629b6235dc40bc8585c069b4dcfdfe5e28, , BlockBreak, COBBLESTONE, 6
40320, 40321, 4fe339901dbf9d0d7500003d, 6fa134629b6235dc40bc8585c069b4dcfdfe5e28, , BlockBreak, STONE, 1
40320, 40321, 4fe339901dbf9d0d7500003d, 6fa134629b6235dc40bc8585c069b4dcfdfe5e28, , BlockBreak, THIN_GLASS, 2
40320, 40321, 4fe339901dbf9d0d7500003d, 6fa134629b6235dc40bc8585c069b4dcfdfe5e28, , BlockPlace, COBBLESTONE, 7
40320, 40321, 4fe339901dbf9d0d7500003d, 6fa134629b6235dc40bc8585c069b4dcfdfe5e28, , BlockPlace, DIAMOND_ORE, 4
40320, 40321, 4fe339901dbf9d0d7500003d, 6fa134629b6235dc40bc8585c069b4dcfdfe5e28, , BlockPlace, DIRT, 6
40320, 40321, 4fe339901dbf9d0d7500003d, 6fa134629b6235dc40bc8585c069b4dcfdfe5e28, , BlockPlace, THIN_GLASS, 2
40320, 40321, 4fe339901dbf9d0d7500003d, 7b46b1a7e253fdecb20510799d880cf197894efc, , BlockBreak, SMOOTH_BRICK, 2
40320, 40321, 4fe339901dbf9d0d7500003d, 7b46b1a7e253fdecb20510799d880cf197894efc, , BlockPlace, GRASS, 10
40320, 40321, 4fe339901dbf9d0d7500003d, 7b46b1a7e253fdecb20510799d880cf197894efc, , BlockPlace, SMOOTH_BRICK, 5
40320, 40321, 4fe339901dbf9d0d7500003d, 8da37267fb6866e5471612a4ac1e8820430d105c, , BlockBreak, GRASS, 1
40320, 40321, 4fe339901dbf9d0d7500003d, 8da37267fb6866e5471612a4ac1e8820430d105c, , BlockPlace, GRASS, 1
40320, 40321, 4fe339901dbf9d0d7500003d, 9eeb7dbca750d1e49acb3250f15fe744c7ed534c, , BlockPlace, STONE, 8
40320, 40321, 4fe339901dbf9d0d7500003d, a000beaf3ee09855a5e01a12d5cb8a36867b5272, , BlockPlace, IRON_BLOCK, 12
40320, 40321, 4fe339901dbf9d0d7500003d, a76857d7cbde63774296fe56a6c5f4c5b1b16b9f, , BlockBreak, DIRT, 1
40320, 40321, 4fe339901dbf9d0d7500003d, a76857d7cbde63774296fe56a6c5f4c5b1b16b9f, , BlockBreak, GLOWSTONE, 1
40320, 40321, 4fe339901dbf9d0d7500003d, a76857d7cbde63774296fe56a6c5f4c5b1b16b9f, , BlockPlace, GLOWSTONE, 5
40320, 40321, 4fe339901dbf9d0d7500003d, a76857d7cbde63774296fe56a6c5f4c5b1b16b9f, , BlockPlace, THIN_GLASS, 16
40320, 40321, 4fe339901dbf9d0d7500003d, b2dbd45c95ed2d1bfcb0f3be32f3939a68ab9a27, , BlockPlace, THIN_GLASS, 8
40320, 40321, 4fe339901dbf9d0d7500003d, b4c6baff4377f9066ddef3c526cb9349139a9ce5, , BlockBreak, COBBLESTONE, 6
40320, 40321, 4fe339901dbf9d0d7500003d, b4c6baff4377f9066ddef3c526cb9349139a9ce5, , BlockBreak, GRASS, 14
40320, 40321, 4fe339901dbf9d0d7500003d, b4c6baff4377f9066ddef3c526cb9349139a9ce5, , BlockPlace, COBBLESTONE, 1
40320, 40321, 4fe339901dbf9d0d7500003d, b4c6baff4377f9066ddef3c526cb9349139a9ce5, , BlockPlace, GRASS, 14
40320, 40321, 4fe339901dbf9d0d7500003d, d1c305c0b94d41c7caec550ed14b09048893f2a4, , BlockBreak, DIAMOND_ORE, 1
40320, 40321, 4fe339901dbf9d0d7500003d, d1c305c0b94d41c7caec550ed14b09048893f2a4, , BlockPlace, GRASS, 1
40320, 40321, 4fe339901dbf9d0d7500003d, d1c305c0b94d41c7caec550ed14b09048893f2a4, , BlockPlace, THIN_GLASS, 15
40320, 40321, 4fe339901dbf9d0d7500003d, e1c26b21886f40dc22174a2235d74efad25ebc7a, , BlockPlace, SMOOTH_BRICK, 1
40320, 40321, 4fe339901dbf9d0d7500003d, e979e33155dc218dd4ae1df9d038ef66dabf6217, , BlockBreak, LAPIS_BLOCK, 2
40320, 40321, 4fe339901dbf9d0d7500003d, ef2d294c547763a3e149c73161a78de2190672ff, , BlockBreak, GLASS, 1
40320, 40321, 4fe339901dbf9d0d7500003d, ef2d294c547763a3e149c73161a78de2190672ff, , BlockPlace, GLASS, 1
40320, 40321, 4fe339901dbf9d0d7500003d, fb1bf6dbfa9485d52447fb37cf222c99eb2bb149, , BlockBreak, GRASS, 6
40320, 40321, 4fe339901dbf9d0d7500003d, fb1bf6dbfa9485d52447fb37cf222c99eb2bb149, , BlockBreak, OTHER, 4
40320, 40321, 4fe339901dbf9d0d7500003d, fb1bf6dbfa9485d52447fb37cf222c99eb2bb149, , BlockPlace, GRASS, 7
40320, 40321, 506ae0a41dbf9dc361000005, 01c1fbf7a1e8fa406a5e6b809141b856e09217fc, , BlockBreak, COAL_ORE, 2
40320, 40321, 506ae0a41dbf9dc361000005, 01c1fbf7a1e8fa406a5e6b809141b856e09217fc, dd76e3ee2164f08a6dfe99e3bc155bbb4ff7dc32, KilledBy, , 1
40320, 40321, 506ae0a41dbf9dc361000005, 044068211a3cc8ce27eb5d9a9819ccd595619d18, , Logins, America/Los_Angeles, 1
40320, 40321, 506ae0a41dbf9dc361000005, 1953af9c7e034d7a261d2b2352bc5aad8b93525f, , BlockBreak, GRAVEL, 2
40320, 40321, 506ae0a41dbf9dc361000005, 1953af9c7e034d7a261d2b2352bc5aad8b93525f, , BlockBreak, SMOOTH_BRICK, 3
40320, 40321, 506ae0a41dbf9dc361000005, 1953af9c7e034d7a261d2b2352bc5aad8b93525f, , BlockPlace, SMOOTH_BRICK, 3
40320, 40321, 506ae0a41dbf9dc361000005, 1cab78e0279246b40926ff8ebabb93964a8b0a48, , BlockBreak, OTHER, 5
40320, 40321, 506ae0a41dbf9dc361000005, 1cab78e0279246b40926ff8ebabb93964a8b0a48, , BlockPlace, DIRT, 10
40320, 40321, 506ae0a41dbf9dc361000005, 1cab78e0279246b40926ff8ebabb93964a8b0a48, , BlockPlace, OTHER, 1
40320, 40321, 506ae0a41dbf9dc361000005, 270052eb7a9fd89aad87f5210c3cd473ecfa3bbb, , BlockBreak, GRASS, 1
40320, 40321, 506ae0a41dbf9dc361000005, 270052eb7a9fd89aad87f5210c3cd473ecfa3bbb, , BlockBreak, GRAVEL, 2
40320, 40321, 506ae0a41dbf9dc361000005, 270052eb7a9fd89aad87f5210c3cd473ecfa3bbb, , Logins, America/New_York, 1
40320, 40321, 506ae0a41dbf9dc361000005, 31dcea85f55a2e57083c82023a6d3f44c6092afb, , BlockBreak, GLOWING_REDSTONE_ORE, 6
40320, 40321, 506ae0a41dbf9dc361000005, 31dcea85f55a2e57083c82023a6d3f44c6092afb, , BlockPlace, COBBLESTONE, 3
40320, 40321, 506ae0a41dbf9dc361000005, 31dcea85f55a2e57083c82023a6d3f44c6092afb, , BlockPlace, GLOWSTONE, 2
40320, 40321, 506ae0a41dbf9dc361000005, 31dcea85f55a2e57083c82023a6d3f44c6092afb, , BlockPlace, SMOOTH_BRICK, 14
40320, 40321, 506ae0a41dbf9dc361000005, 31dcea85f55a2e57083c82023a6d3f44c6092afb, , Logins, NoInfo, 1
40320, 40321, 506ae0a41dbf9dc361000005, 3b11d1e93777871af6e3962899bc00a057b14a4c, , Logins, America/Sao_Paulo, 1
40320, 40321, 506ae0a41dbf9dc361000005, 3c13cb5bd60236376ff11f5ec355e4cbaf8753c4, , BlockBreak, COBBLESTONE, 1
40320, 40321, 506ae0a41dbf9dc361000005, 3c13cb5bd60236376ff11f5ec355e4cbaf8753c4, , BlockPlace, COBBLESTONE, 1
40320, 40321, 506ae0a41dbf9dc361000005, 3c13cb5bd60236376ff11f5ec355e4cbaf8753c4, , BlockPlace, GOLD_ORE, 2
40320, 40321, 506ae0a41dbf9dc361000005, 3c13cb5bd60236376ff11f5ec355e4cbaf8753c4, , BlockPlace, IRON_ORE, 2
40320, 40321, 506ae0a41dbf9dc361000005, 3c13cb5bd60236376ff11f5ec355e4cbaf8753c4, , Logins, NoInfo, 1
40320, 40321, 506ae0a41dbf9dc361000005, 468001b57f2b126408af29cf321640380637cb4c, , Logins, NoInfo, 1
40320, 40321, 506ae0a41dbf9dc361000005, 497f5de1d499495664471173f625b1b6b9945f9f, , Death, , 1
40320, 40321, 506ae0a41dbf9dc361000005, 4e9b94ee2a0ffed3dd1701e025d6592505bddf98, , BlockBreak, LOG, 2
40320, 40321, 506ae0a41dbf9dc361000005, 4e9b94ee2a0ffed3dd1701e025d6592505bddf98, , BlockPlace, COBBLESTONE, 1
40320, 40321, 506ae0a41dbf9dc361000005, 4e9b94ee2a0ffed3dd1701e025d6592505bddf98, , Logins, America/Los_Angeles, 1
40320, 40321, 506ae0a41dbf9dc361000005, 51280bdbe2d53e2d30036ac9e866b3e85daff89b, , Logins, Australia/Queensland, 1
40320, 40321, 506ae0a41dbf9dc361000005, 5c0ccae299872465dc8689259e75df2561919922, , Logins, America/New_York, 1
40320, 40321, 506ae0a41dbf9dc361000005, 7500b9a38f192a3756353e478913609563bf56bf, , Logins, America/Los_Angeles, 1
40320, 40321, 506ae0a41dbf9dc361000005, 81c5bf570e8a043b7fe06e35d6c2cfa84172eafe, , BlockBreak, DIRT, 1
40320, 40321, 506ae0a41dbf9dc361000005, 81c5bf570e8a043b7fe06e35d6c2cfa84172eafe, , BlockPlace, OTHER, 1
40320, 40321, 506ae0a41dbf9dc361000005, 81c5bf570e8a043b7fe06e35d6c2cfa84172eafe, 1953af9c7e034d7a261d2b2352bc5aad8b93525f, KilledBy, , 1
40320, 40321, 506ae0a41dbf9dc361000005, 81c5bf570e8a043b7fe06e35d6c2cfa84172eafe, 882b434b0d44452134bcd3653c6ae7590e34e739, KilledBy, , 1
40320, 40321, 506ae0a41dbf9dc361000005, 81c5bf570e8a043b7fe06e35d6c2cfa84172eafe, de1735c1051d73e49e47f9f517c524a1f1e2af18, KilledBy, , 1
40320, 40321, 506ae0a41dbf9dc361000005, 82d6655a17d1955715368ffebab576c9b33d3ab7, , Kicks, , 1
40320, 40321, 506ae0a41dbf9dc361000005, 82d6655a17d1955715368ffebab576c9b33d3ab7, , Logins, Australia/Queensland, 1
40320, 40321, 506ae0a41dbf9dc361000005, 84491daf13521ed0866dde1fbf615d2f167c7476, , BlockBreak, OTHER, 1
40320, 40321, 506ae0a41dbf9dc361000005, 84491daf13521ed0866dde1fbf615d2f167c7476, , BlockBreak, STONE, 1
40320, 40321, 506ae0a41dbf9dc361000005, 87bc588f57c122fd5eedbc930922d02ec2917424, , BlockBreak, DIRT, 1
40320, 40321, 506ae0a41dbf9dc361000005, 87bc588f57c122fd5eedbc930922d02ec2917424, , BlockBreak, IRON_ORE, 1
40320, 40321, 506ae0a41dbf9dc361000005, 87bc588f57c122fd5eedbc930922d02ec2917424, , BlockBreak, OTHER, 1
40320, 40321, 506ae0a41dbf9dc361000005, 882b434b0d44452134bcd3653c6ae7590e34e739, , Logins, America/New_York, 1
40320, 40321, 506ae0a41dbf9dc361000005, 898afb972f09a984e439b3a3bb863c65c7a40902, , Logins, America/Sao_Paulo, 1
40320, 40321, 506ae0a41dbf9dc361000005, 89c946ba45e86ed1779b155a15083b8a696c547e, , BlockBreak, LOG, 2
40320, 40321, 506ae0a41dbf9dc361000005, 89c946ba45e86ed1779b155a15083b8a696c547e, , BlockBreak, OTHER, 4
40320, 40321, 506ae0a41dbf9dc361000005, 89c946ba45e86ed1779b155a15083b8a696c547e, , BlockPlace, COBBLESTONE, 2
40320, 40321, 506ae0a41dbf9dc361000005, 89c946ba45e86ed1779b155a15083b8a696c547e, , BlockPlace, OTHER, 1
40320, 40321, 506ae0a41dbf9dc361000005, 89c946ba45e86ed1779b155a15083b8a696c547e, , Logins, America/Chicago, 1
40320, 40321, 506ae0a41dbf9dc361000005, 89c946ba45e86ed1779b155a15083b8a696c547e, bce9e512429c8aef4c053c5ddca3363851eb0d43, KilledBy, , 1
40320, 40321, 506ae0a41dbf9dc361000005, 8b6d21b8b7a945dfa76a643e4fb9c4ff83cf4c3c, , Logins, America/Sao_Paulo, 1
40320, 40321, 506ae0a41dbf9dc361000005, 8cecd9f79b1c21871fbb5a6a3028e5ca7e9e0b9d, , Logins, America/Chicago, 1
40320, 40321, 506ae0a41dbf9dc361000005, 99af9f8c0a12ae2098b0c257edf29392507d787c, , Logins, Pacific/Honolulu, 1
40320, 40321, 506ae0a41dbf9dc361000005, 9b54e10c8d90c5afcf6cdfe27a4ff8916418a596, , BlockBreak, IRON_BLOCK, 1
40320, 40321, 506ae0a41dbf9dc361000005, 9b54e10c8d90c5afcf6cdfe27a4ff8916418a596, , BlockBreak, OTHER, 1
40320, 40321, 506ae0a41dbf9dc361000005, 9b54e10c8d90c5afcf6cdfe27a4ff8916418a596, , Logins, America/New_York, 1
40320, 40321, 506ae0a41dbf9dc361000005, 9b54e10c8d90c5afcf6cdfe27a4ff8916418a596, 62a0843003cdb91bd142cabd351829ea22b257f4, Chat, , 1
40320, 40321, 506ae0a41dbf9dc361000005, a86c4ec818f528271b529646997181ea01281522, , Logins, NoInfo, 1
40320, 40321, 506ae0a41dbf9dc361000005, a93911bb28907fc4f436dd122800a9f06e322b34, , BlockBreak, DIRT, 21
40320, 40321, 506ae0a41dbf9dc361000005, a93911bb28907fc4f436dd122800a9f06e322b34, , BlockBreak, GRAVEL, 2
40320, 40321, 506ae0a41dbf9dc361000005, a93911bb28907fc4f436dd122800a9f06e322b34, , BlockPlace, COBBLESTONE, 3
40320, 40321, 506ae0a41dbf9dc361000005, a93911bb28907fc4f436dd122800a9f06e322b34, , BlockPlace, GRAVEL, 2
40320, 40321, 506ae0a41dbf9dc361000005, a93911bb28907fc4f436dd122800a9f06e322b34, , Logins, America/Los_Angeles, 1
40320, 40321, 506ae0a41dbf9dc361000005, b4bbf38d46deeecae5bee8a15217609444fbfc7f, , Logins, America/Los_Angeles, 1
40320, 40321, 506ae0a41dbf9dc361000005, b7dd9e5ab41f2a5cf7ccf188862e3f0e38b40a82, , BlockBreak, IRON_ORE, 8
40320, 40321, 506ae0a41dbf9dc361000005, b7dd9e5ab41f2a5cf7ccf188862e3f0e38b40a82, , BlockPlace, COBBLESTONE, 6
40320, 40321, 506ae0a41dbf9dc361000005, b7dd9e5ab41f2a5cf7ccf188862e3f0e38b40a82, , BlockPlace, OTHER, 1
40320, 40321, 506ae0a41dbf9dc361000005, b7dd9e5ab41f2a5cf7ccf188862e3f0e38b40a82, 1cab78e0279246b40926ff8ebabb93964a8b0a48, KilledBy, , 1
40320, 40321, 506ae0a41dbf9dc361000005, b7dd9e5ab41f2a5cf7ccf188862e3f0e38b40a82, 7500b9a38f192a3756353e478913609563bf56bf, KilledBy, , 1
40320, 40321, 506ae0a41dbf9dc361000005, b7dd9e5ab41f2a5cf7ccf188862e3f0e38b40a82, 87bc588f57c122fd5eedbc930922d02ec2917424, KilledBy, , 1
40320, 40321, 506ae0a41dbf9dc361000005, b7dd9e5ab41f2a5cf7ccf188862e3f0e38b40a82, bce9e512429c8aef4c053c5ddca3363851eb0d43, KilledBy, , 1
40320, 40321, 506ae0a41dbf9dc361000005, bc007b02bdf57aa3f2a254c051bd03d9ad95f8dc, , Logins, America/Los_Angeles, 1
40320, 40321, 506ae0a41dbf9dc361000005, bce9e512429c8aef4c053c5ddca3363851eb0d43, , BlockBreak, STONE, 1
40320, 40321, 506ae0a41dbf9dc361000005, be5254be27c4a0ec7458c3de987b41ec78b15c26, , Death, , 1
40320, 40321, 506ae0a41dbf9dc361000005, be5254be27c4a0ec7458c3de987b41ec78b15c26, , Logins, America/Sao_Paulo, 1
40320, 40321, 506ae0a41dbf9dc361000005, c0fa29a2f74eab2e2e3701ece3481d95e4d826a0, , BlockBreak, EMERALD_ORE, 1
40320, 40321, 506ae0a41dbf9dc361000005, c0fa29a2f74eab2e2e3701ece3481d95e4d826a0, , BlockBreak, GLASS, 1
40320, 40321, 506ae0a41dbf9dc361000005, c0fa29a2f74eab2e2e3701ece3481d95e4d826a0, , BlockBreak, GRAVEL, 2
40320, 40321, 506ae0a41dbf9dc361000005, cd88e6dcd36d1d411c5fa4a058b04173a5f8da13, , BlockBreak, DIRT, 6
40320, 40321, 506ae0a41dbf9dc361000005, cd88e6dcd36d1d411c5fa4a058b04173a5f8da13, , BlockBreak, LOG, 6
40320, 40321, 506ae0a41dbf9dc361000005, cd88e6dcd36d1d411c5fa4a058b04173a5f8da13, , BlockBreak, STONE, 6
40320, 40321, 506ae0a41dbf9dc361000005, cd88e6dcd36d1d411c5fa4a058b04173a5f8da13, , BlockPlace, DIRT, 1
40320, 40321, 506ae0a41dbf9dc361000005, cd88e6dcd36d1d411c5fa4a058b04173a5f8da13, , Death, , 1
40320, 40321, 506ae0a41dbf9dc361000005, cdc24fcb4371ced2bba71ec04080dfe370fccfcf, , BlockBreak, GRASS, 3
40320, 40321, 506ae0a41dbf9dc361000005, cdc24fcb4371ced2bba71ec04080dfe370fccfcf, , BlockBreak, LOG, 8
40320, 40321, 506ae0a41dbf9dc361000005, cdc24fcb4371ced2bba71ec04080dfe370fccfcf, , BlockBreak, STONE, 1
40320, 40321, 506ae0a41dbf9dc361000005, cdc24fcb4371ced2bba71ec04080dfe370fccfcf, , BlockPlace, SMOOTH_BRICK, 1
40320, 40321, 506ae0a41dbf9dc361000005, cdc24fcb4371ced2bba71ec04080dfe370fccfcf, , Death, , 1
40320, 40321, 506ae0a41dbf9dc361000005, d6ab631c60bc3de2b61b756a67780a6add730f68, , BlockBreak, COBBLESTONE, 1
40320, 40321, 506ae0a41dbf9dc361000005, d6ab631c60bc3de2b61b756a67780a6add730f68, , BlockBreak, GLOWING_REDSTONE_ORE, 3
40320, 40321, 506ae0a41dbf9dc361000005, d6ab631c60bc3de2b61b756a67780a6add730f68, , Kicks, , 1
40320, 40321, 506ae0a41dbf9dc361000005, d7cc358f69243ef3eadac3bb1ed3a509421acebb, , BlockBreak, OTHER, 1
40320, 40321, 506ae0a41dbf9dc361000005, d7cc358f69243ef3eadac3bb1ed3a509421acebb, , BlockPlace, OTHER, 1
40320, 40321, 506ae0a41dbf9dc361000005, dd76e3ee2164f08a6dfe99e3bc155bbb4ff7dc32, , BlockBreak, DIRT, 4
40320, 40321, 506ae0a41dbf9dc361000005, dd76e3ee2164f08a6dfe99e3bc155bbb4ff7dc32, , BlockBreak, GRAVEL, 4
40320, 40321, 506ae0a41dbf9dc361000005, dd76e3ee2164f08a6dfe99e3bc155bbb4ff7dc32, , BlockBreak, OTHER, 4
40320, 40321, 506ae0a41dbf9dc361000005, dd76e3ee2164f08a6dfe99e3bc155bbb4ff7dc32, , BlockBreak, STONE, 1
40320, 40321, 506ae0a41dbf9dc361000005, dd76e3ee2164f08a6dfe99e3bc155bbb4ff7dc32, , Logins, America/New_York, 1
40320, 40321, 506ae0a41dbf9dc361000005, de1735c1051d73e49e47f9f517c524a1f1e2af18, , Death, , 1
40320, 40321, 506ae0a41dbf9dc361000005, de1735c1051d73e49e47f9f517c524a1f1e2af18, , Kicks, , 1
40320, 40321, 506ae0a41dbf9dc361000005, ea4e83323a3ab2a5d3fab32681d91c68adbc113f, , Logins, America/Halifax, 1
40320, 40321, 506ae0a41dbf9dc361000005, ecb3a009a9e41f270aba0a26400b7da91bddc17d, , BlockBreak, DIRT, 1
40320, 40321, 506ae0a41dbf9dc361000005, ecb3a009a9e41f270aba0a26400b7da91bddc17d, , BlockPlace, DIRT, 2
40320, 40321, 506ae0a41dbf9dc361000005, ecb3a009a9e41f270aba0a26400b7da91bddc17d, 84491daf13521ed0866dde1fbf615d2f167c7476, Chat, , 1
40320, 40321, 506ae0a41dbf9dc361000005, f8d27571e810d5ec4d16f8decb4aed11d5ae74ae, , Logins, America/Los_Angeles, 1
40320, 40321, 506ae0a41dbf9dc361000005, f8d27571e810d5ec4d16f8decb4aed11d5ae74ae, b7dd9e5ab41f2a5cf7ccf188862e3f0e38b40a82, KilledBy, , 1
40320, 40321, 506ae0a41dbf9dc361000005, f94a2687fdbe013d7de037e27a77bf9828485393, , Logins, America/Sao_Paulo, 1
40320, 40321, 506ae0a41dbf9dc361000005, fc26fcce701846cecfdd7c0c718e1d788c044d39, , BlockPlace, STONE, 8
40320, 40321, 506ae0a41dbf9dc361000005, fc26fcce701846cecfdd7c0c718e1d788c044d39, , Logins, America/Los_Angeles, 1
40320, 40321, 50989f1b1dbf9d412a000004, 10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a, , BlockPlace, DIRT, 1
40320, 40321, 50989f1b1dbf9d412a000004, 10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a, , CraftedItems, IRON_BOOTS, 1
40320, 40321, 50989f1b1dbf9d412a000004, 10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a, , CraftedItems, IRON_CHESTPLATE, 1
40320, 40321, 50989f1b1dbf9d412a000004, 10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a, , CraftedItems, IRON_HELMET, 1
40320, 40321, 50989f1b1dbf9d412a000004, 10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a, , CraftedItems, IRON_LEGGINGS, 1
40320, 40321, 50989f1b1dbf9d412a000004, 10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a, , Logins, America/New_York, 1
40320, 40321, 50989f1b1dbf9d412a000004, 154bf7d64cfaf3f244776ace8366d674663bebbd, , BlockPlace, SMOOTH_BRICK, 1
40320, 40321, 50989f1b1dbf9d412a000004, 20f28e2b90d8763721ea193696017f6a10d30e3d, , Logins, America/Rainy_River, 1
40320, 40321, 50989f1b1dbf9d412a000004, 323b2345336df856738386ae17d31fa18e394816, , Logins, America/Los_Angeles, 1
40320, 40321, 50989f1b1dbf9d412a000004, 39a5bbb86c7f21bc29c295d1f571ed63ed8854ee, , Death, , 1
40320, 40321, 50989f1b1dbf9d412a000004, 39a5bbb86c7f21bc29c295d1f571ed63ed8854ee, , Logins, America/New_York, 1
40320, 40321, 50989f1b1dbf9d412a000004, 39a5bbb86c7f21bc29c295d1f571ed63ed8854ee, 5a615a44b08fe408d5f82548187407fb1bb95efb, KilledBy, , 1
40320, 40321, 50989f1b1dbf9d412a000004, 4732c5c9a500fc24c58aae3656cbe0ed8edd6edc, , BlockPlace, COBBLESTONE, 4
40320, 40321, 50989f1b1dbf9d412a000004, 4732c5c9a500fc24c58aae3656cbe0ed8edd6edc, , BlockPlace, OTHER, 1
40320, 40321, 50989f1b1dbf9d412a000004, 5a615a44b08fe408d5f82548187407fb1bb95efb, , BlockBreak, GRASS, 1
40320, 40321, 50989f1b1dbf9d412a000004, 5a615a44b08fe408d5f82548187407fb1bb95efb, , BlockBreak, IRON_ORE, 5
40320, 40321, 50989f1b1dbf9d412a000004, 5a615a44b08fe408d5f82548187407fb1bb95efb, , BlockBreak, OTHER, 1
40320, 40321, 50989f1b1dbf9d412a000004, 5a615a44b08fe408d5f82548187407fb1bb95efb, , BlockBreak, STONE, 1
40320, 40321, 50989f1b1dbf9d412a000004, 5a615a44b08fe408d5f82548187407fb1bb95efb, , CraftedItems, IRON_PICKAXE, 1
40320, 40321, 50989f1b1dbf9d412a000004, 5a615a44b08fe408d5f82548187407fb1bb95efb, , CraftedItems, WORKBENCH, 1
40320, 40321, 50989f1b1dbf9d412a000004, 5a615a44b08fe408d5f82548187407fb1bb95efb, , Death, , 1
40320, 40321, 50989f1b1dbf9d412a000004, 5a615a44b08fe408d5f82548187407fb1bb95efb, 5942423bc45a823a9081be377cdb00aae9e6dedf, Chat, , 1
40320, 40321, 50989f1b1dbf9d412a000004, 5a615a44b08fe408d5f82548187407fb1bb95efb, 5ae781995377fcb4d6052cd9cd537da886f14e14, KilledBy, , 1
40320, 40321, 50989f1b1dbf9d412a000004, 5ae781995377fcb4d6052cd9cd537da886f14e14, , BlockBreak, COBBLESTONE, 1
40320, 40321, 50989f1b1dbf9d412a000004, 5ae781995377fcb4d6052cd9cd537da886f14e14, , BlockBreak, DIRT, 9
40320, 40321, 50989f1b1dbf9d412a000004, 5ae781995377fcb4d6052cd9cd537da886f14e14, , BlockBreak, GRASS, 3
40320, 40321, 50989f1b1dbf9d412a000004, 5ae781995377fcb4d6052cd9cd537da886f14e14, , BlockBreak, IRON_ORE, 1
40320, 40321, 50989f1b1dbf9d412a000004, 5ae781995377fcb4d6052cd9cd537da886f14e14, , BlockBreak, OTHER, 1
40320, 40321, 50989f1b1dbf9d412a000004, 5ae781995377fcb4d6052cd9cd537da886f14e14, , BlockBreak, SAND, 6
40320, 40321, 50989f1b1dbf9d412a000004, 5ae781995377fcb4d6052cd9cd537da886f14e14, , Logins, America/New_York, 1
40320, 40321, 50989f1b1dbf9d412a000004, 614d8baf455d406f73507596babcd0dffedc79f3, , BlockBreak, COBBLESTONE, 1
40320, 40321, 50989f1b1dbf9d412a000004, 614d8baf455d406f73507596babcd0dffedc79f3, , BlockBreak, DIRT, 6
40320, 40321, 50989f1b1dbf9d412a000004, 616b988b89e406089f2f8b8b35930301b1873325, , BlockBreak, DIRT, 1
40320, 40321, 50989f1b1dbf9d412a000004, 616b988b89e406089f2f8b8b35930301b1873325, , BlockPlace, OTHER, 4
40320, 40321, 50989f1b1dbf9d412a000004, 616b988b89e406089f2f8b8b35930301b1873325, 5a615a44b08fe408d5f82548187407fb1bb95efb, Chat, , 1
40320, 40321, 50989f1b1dbf9d412a000004, 616b988b89e406089f2f8b8b35930301b1873325, 969ebe3348e5b0b099211b933e2112e1a3a04734, Chat, , 2
40320, 40321, 50989f1b1dbf9d412a000004, 616b988b89e406089f2f8b8b35930301b1873325, d2efb2b5cb2c5b93bdcef8c2a475e8f11ac8a201, Chat, , 1
